p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	regulation
1.3474003770408e-37	1.19051040622879	0.27	0.132	2.1794201098635e-33	Cxcl1	Up
1.58380529270779e-37	0.365003101416365	0.811	0.633	2.56180506095485e-33	Rps9	NotSig
1.74182501826844e-37	0.366851281005083	0.715	0.497	2.81740196704919e-33	Rpl30	NotSig
1.82359952795952e-37	3.31187821888788	0.101	0.016	2.94967223647453e-33	Ccl7	Up
2.24537257015752e-37	2.34692145707729	0.112	0.022	3.63189013222979e-33	Prg4	Up
2.60437792607634e-37	0.975001563516134	0.228	0.099	4.21258129542848e-33	P3h3	NotSig
3.08407443354648e-37	0.219286347096374	0.911	0.795	4.98849039626143e-33	Cst3	NotSig
3.63519450167881e-37	0.930116760307155	0.24	0.108	5.87992710646547e-33	Hbegf	NotSig
3.70982138050168e-37	1.39362101232562	0.147	0.044	6.00063608296146e-33	Anpep	Up
4.78767353419812e-37	0.190901923172506	0.888	0.693	7.74406194156545e-33	Rpl27a	NotSig
5.7179476670721e-37	0.483002709161729	0.263	0.122	9.24878035148912e-33	Plscr4	NotSig
5.76522981965005e-37	0.817164623682725	0.357	0.208	9.32525923328395e-33	Mid1ip1	NotSig
6.86354792330186e-37	1.55000744390768	0.162	0.055	1.11017887659408e-32	Fkbp5	Up
7.26927731549343e-37	1.16371017857926	0.18	0.066	1.17580560578106e-32	Glis2	Up
1.28423493964541e-36	-0.643525050961165	0.743	0.742	2.07725001487645e-32	Cfl1	NotSig
1.48702824986627e-36	1.09954206544395	0.127	0.032	2.4052681941587e-32	Ccn3	Up
1.65832173072158e-36	-1.37687453639398	0.039	0.121	2.68233539944215e-32	Hbb	Down
2.14751119906259e-36	0.43915095271772	0.326	0.172	3.47359936448374e-32	Lima1	NotSig
2.18579951066128e-36	-2.25356969953582	0.02	0.086	3.53553070849461e-32	Fgfr4	Down
2.28721649565502e-36	1.49676922152257	0.139	0.04	3.699572681722e-32	Bcl2l11	Up
2.32159738058727e-36	0.721554552322838	0.342	0.194	3.75518376309991e-32	Ifrd1	NotSig
2.46863432842581e-36	2.456934399601	0.099	0.016	3.99301602622875e-32	Dclk1	Up
3.25757561440839e-36	0.427741984536616	0.297	0.143	5.26912855630558e-32	Fbln5	NotSig
3.66554977515392e-36	0.760694900746766	0.242	0.112	5.92902676131147e-32	Comt	NotSig
4.31578334709336e-36	0.463589034180762	0.235	0.103	6.98077956392351e-32	Eps8	NotSig
4.33607166604037e-36	-3.55802698114181	0.008	0.061	7.01359591982029e-32	AABR07034739.1	Down
4.72103504523836e-36	0.905764667493532	0.155	0.049	7.63627418567305e-32	Vasn	NotSig
4.87444120799738e-36	0.427965222051574	0.374	0.208	7.88440865393576e-32	Nid1	NotSig
4.91704479228124e-36	1.01109820559336	0.19	0.074	7.9533199515149e-32	Cry2	Up
5.32767160070498e-36	1.07474069441785	0.246	0.12	8.61750881414031e-32	Lama2	Up
5.40079724305327e-36	-2.09955758836283	0.013	0.072	8.73578954063867e-32	Pax7	Down
6.23059680951374e-36	0.128324010604012	0.224	0.092	1.00779903393885e-31	Steap4	NotSig
7.96068099236866e-36	1.01933908054188	0.179	0.065	1.28764015051563e-31	LOC100360218	Up
8.14336324889353e-36	-1.59260688735361	0.037	0.116	1.31718900550853e-31	Chodl	Down
8.26538181085833e-36	0.547876509564537	0.405	0.239	1.33692550790633e-31	Ckb	NotSig
9.55713619497629e-36	-0.176445003775213	1	0.992	1.54586677953741e-31	Mt-co1	NotSig
9.67126295754538e-36	0.485017800713754	0.419	0.262	1.56432678338297e-31	Hdlbp	NotSig
1.03334900243787e-35	-1.42259556038703	0.372	0.481	1.67144201144326e-31	Fam111a	Down
1.03668537393808e-35	0.209362275862651	0.541	0.36	1.67683859234485e-31	Ech1	NotSig
1.07013710878278e-35	0.283758959582002	0.313	0.159	1.73094677345614e-31	Tmem176b	NotSig
1.13464114346497e-35	0.472229443542422	0.49	0.328	1.83528204955458e-31	Slc39a1	NotSig
1.42799985089162e-35	1.20331979264361	0.124	0.031	2.3097897588172e-31	Tmem100	Up
1.62863164886447e-35	0.651566981675169	0.438	0.28	2.63431169203828e-31	Nfat5	NotSig
2.48728149863447e-35	2.75172543786386	0.093	0.014	4.02317782404125e-31	Adh6	Up
3.04561461010221e-35	0.326976035982713	0.392	0.221	4.92628163184033e-31	Timp3	NotSig
3.12299833296193e-35	0.469875126865857	0.316	0.168	5.05144980356592e-31	Rnd3	NotSig
4.09658253376948e-35	0.319193237394007	0.864	0.676	6.62622224837214e-31	Rps13	NotSig
5.91514123316352e-35	0.353738198048795	0.817	0.61	9.567740944642e-31	LOC108352650	NotSig
6.18061030078781e-35	-1.71137359091378	0.06	0.151	9.99713716152429e-31	Coro1a	Down
1.31718558476946e-34	0.573659594614875	0.416	0.253	2.13054768336459e-30	Fxyd5	NotSig
1.55979163660705e-34	-1.89204822841094	0.015	0.076	2.5229629722119e-30	Traf3ip3	Down
1.71963745300529e-34	0.743241552677918	0.169	0.06	2.78151358023606e-30	Serpine2	NotSig
2.00695954408944e-34	0.37727511654759	0.829	0.666	3.24625706256467e-30	Rpl27	NotSig
2.45736043288896e-34	0.236304330204352	0.524	0.34	3.97478050019789e-30	Cald1	NotSig
2.52564345022114e-34	0.638348577254599	0.182	0.069	4.08522828073269e-30	Nr2f2	NotSig
2.62196438973537e-34	1.12721566365024	0.239	0.116	4.24102740039696e-30	Pmepa1	Up
3.23275859669296e-34	1.13696454676251	0.131	0.037	5.22898703015086e-30	Ddr2	Up
3.66902592493884e-34	0.347540776589122	0.649	0.478	5.93464943358857e-30	Aprt	NotSig
4.50817432436854e-34	-1.87296913776713	0.021	0.085	7.29197196966612e-30	Cd69	Down
4.57573811022809e-34	-2.33641812107866	0.016	0.075	7.40125639329393e-30	Myod1	Down
4.71416953702768e-34	0.937315797946938	0.243	0.119	7.62516922614227e-30	Ltbp3	NotSig
4.86668123287005e-34	-2.92537502586151	0.019	0.081	7.8718568941673e-30	Dpp4	Down
5.07682651266581e-34	1.60701077457895	0.116	0.028	8.21176688423694e-30	Clec11a	Up
5.43867633575817e-34	0.203746935376018	0.176	0.065	8.79705897308884e-30	Ecrg4	NotSig
6.45372820598901e-34	1.00288869668223	0.241	0.119	1.04389053731872e-29	Dpp7	Up
8.51206104417817e-34	0.817146771659843	0.157	0.052	1.37682587389582e-29	Selenop	NotSig
9.68189723742971e-34	-0.672787706226354	0.771	0.754	1.56604687815426e-29	Actb	NotSig
1.02569553256441e-33	0.631951184666971	0.229	0.106	1.65906252392293e-29	Socs5	NotSig
1.03255230863116e-33	0.80269114832696	0.182	0.072	1.6701533592109e-29	Rab13	NotSig
1.07417237563156e-33	0.245321621951489	0.387	0.22	1.73747381758405e-29	Luzp1	NotSig
1.11006973502493e-33	1.51675438645904	0.249	0.125	1.79553779640282e-29	Ccng1	Up
1.21014623500658e-33	3.59757505832155	0.073	0.006	1.95741153512314e-29	Galnt15	Up
1.23193784867978e-33	1.97002635667216	0.109	0.025	1.99265947023955e-29	Prrx2	Up
1.34372953264367e-33	0.277859610193583	0.741	0.553	2.17348251905113e-29	Nedd4	NotSig
1.39434060123592e-33	0.383148430129918	0.898	0.773	2.2553459224991e-29	Rpl7	NotSig
1.85695899011466e-33	3.3288673078254	0.074	0.007	3.00363116651046e-29	LOC259244	Up
2.06565980447843e-33	0.529400174507651	0.317	0.176	3.34120473374385e-29	Tceal9	NotSig
2.12353136119313e-33	0.921781362627327	0.247	0.123	3.4348119767299e-29	Colec12	NotSig
2.29729823240711e-33	0.859214796949788	0.139	0.042	3.7158798909185e-29	Entpd2	NotSig
2.96178325601717e-33	0.59391602488954	0.285	0.151	4.79068441660777e-29	Zfp503	NotSig
3.44588318759161e-33	2.64490625607483	0.086	0.013	5.57371605592943e-29	Aox3	Up
4.01622834123495e-33	2.4919659572304	0.094	0.017	6.49624934194754e-29	Bnc2	Up
4.14023695819134e-33	0.978425190544294	0.119	0.031	6.69683327987449e-29	Gfpt2	NotSig
4.2318529772401e-33	0.384407988706434	0.533	0.37	6.84502219068586e-29	H3f3b	NotSig
7.83608976059911e-33	-2.70994921733982	0.007	0.055	1.26748751877691e-28	Cd79b	Down
8.50239581345319e-33	0.546861295806125	0.319	0.176	1.37526252282605e-28	Add3	NotSig
9.59050094472499e-33	-2.34187837563112	0.015	0.072	1.55126352780927e-28	Ryr3	Down
1.04438603149385e-32	0.276143151386635	0.929	0.802	1.6892944059413e-28	Rpl18a	NotSig
1.24039501546867e-32	1.12149369383402	0.184	0.077	2.00633893752057e-28	Efemp2	Up
1.51152492753132e-32	0.930865705438585	0.23	0.11	2.44489157028191e-28	Nav1	NotSig
1.67504309708285e-32	0.375979520917977	0.645	0.465	2.70938220953151e-28	Rpl22l1	NotSig
1.77458105386092e-32	-2.606742654033	0.016	0.074	2.87038485462005e-28	Sla	Down
1.79415889529156e-32	0.619967774112807	0.298	0.164	2.9020520131341e-28	Prnp	NotSig
1.80455413246945e-32	0.993197677767697	0.252	0.13	2.91886630926933e-28	Ugdh	NotSig
1.83194162210957e-32	2.25471703497537	0.095	0.018	2.96316557376223e-28	Dkk3	Up
1.85684979458253e-32	0.68357695830322	0.301	0.167	3.00345454273723e-28	Igf2r	NotSig
2.22282238709567e-32	-2.03320882114262	0.034	0.107	3.59541521112725e-28	Hba-a2	Down
2.45797391092793e-32	0.495064597984669	0.35	0.202	3.97577280092593e-28	Ppfibp1	NotSig
3.11289288525532e-32	-0.517207290739088	0.781	0.825	5.03510424190048e-28	Btg2	NotSig
3.13299762359408e-32	-0.462988054813766	0.877	0.876	5.06762365616343e-28	Calm1	NotSig
3.38028740451019e-32	0.545243254837332	0.285	0.151	5.46761487679524e-28	Il11ra1	NotSig
4.00031021018022e-32	0.849283761814134	0.183	0.074	6.47050176496651e-28	Copz2	NotSig
4.56264708820588e-32	1.44300880629524	0.178	0.074	7.38008166517302e-28	Hsd11b1	Up
4.96093299484828e-32	0.246675021300961	0.494	0.337	8.0243091191671e-28	Tmed9	NotSig
5.15059689831578e-32	0.399392345877325	0.237	0.112	8.33109048302577e-28	Cdkn1c	NotSig
6.44925620752014e-32	1.85490549400854	0.099	0.021	1.04316719156638e-27	Pdzrn3	Up
6.67830976635902e-32	0.512960042140306	0.308	0.171	1.08021660470857e-27	Aga	NotSig
7.75818870160042e-32	3.57045011621489	0.076	0.009	1.25488702248387e-27	Bmper	Up
8.6108025207397e-32	1.1381241815694	0.173	0.069	1.39279730772965e-27	Prrx1	Up
8.61588975289346e-32	0.344945164231804	0.738	0.544	1.39362016753052e-27	Rpl10a	NotSig
8.96239430627245e-32	0.273669380673633	0.801	0.598	1.44966727903957e-27	Rpl12	NotSig
1.03202966999796e-31	-0.666632759510938	0.85	0.829	1.66930799122171e-27	Ifi27	NotSig
1.29535881736153e-31	0.326378101665289	0.765	0.576	2.09524288708227e-27	Mt-nd4l	NotSig
1.94669290553463e-31	1.63059362505194	0.108	0.026	3.14877577470226e-27	Col16a1	Up
1.96070207495707e-31	-3.40908974363577	0.006	0.049	3.17143560624306e-27	AABR07034739.3	Down
2.09934279172999e-31	0.393879623252456	0.748	0.605	3.39568696562327e-27	Txn1	NotSig
2.11019992377558e-31	0.981945172938053	0.192	0.085	3.413248376707e-27	Pura	NotSig
2.16871726613072e-31	0.378744673122317	0.503	0.347	3.50790017796644e-27	Stat3	NotSig
2.44171896661937e-31	0.368663622651517	0.981	0.96	3.94948042850683e-27	Tpt1	NotSig
2.59600212875977e-31	0.618035319817924	0.25	0.126	4.19903344326894e-27	C1qtnf5	NotSig
3.12279902769917e-31	0.924296377465254	0.209	0.096	5.0511274273034e-27	Tmed3	NotSig
3.4018292041044e-31	0.335759090629217	0.915	0.794	5.50245873763886e-27	Rplp0	NotSig
3.72746181486468e-31	1.14691466417321	0.15	0.053	6.02916948554361e-27	Olfml1	Up
4.70453767378306e-31	0.269944921613248	0.922	0.768	7.6095896873441e-27	LOC687780	NotSig
5.25356330088189e-31	1.23904806897029	0.155	0.058	8.49763863917645e-27	Pid1	Up
7.43265114013005e-31	0.539269381462391	0.19	0.081	1.20223132191604e-26	Tcf7l2	NotSig
8.7542952184049e-31	0.289955866186743	0.623	0.421	1.41600725157699e-26	Dst	NotSig
8.96284223999747e-31	0.582644768770678	0.166	0.065	1.44973973231959e-26	Arhgap10	NotSig
1.00618211440254e-30	0.30668229069624	0.294	0.155	1.6274995700461e-26	Map1b	NotSig
1.12016794768158e-30	0.687099743187228	0.281	0.15	1.81187165537496e-26	Npdc1	NotSig
1.20941676594556e-30	0.276402937592627	0.448	0.277	1.95623161891695e-26	Rhoj	NotSig
1.40035609561982e-30	1.07088942653668	0.199	0.091	2.26507598466506e-26	Man1a1	Up
1.66394881626844e-30	1.14707809353006	0.191	0.085	2.6914372103142e-26	Rhoq	Up
2.00842667594249e-30	2.84379242914266	0.079	0.012	3.24863014833698e-26	Fgf18	Up
2.01717489080013e-30	-1.88427044034815	0.053	0.131	3.26278038586921e-26	Rac2	Down
2.4193064916779e-30	1.38293845902161	0.122	0.037	3.913228250289e-26	Il17d	Up
2.58089135018355e-30	-1.89531043572307	0.015	0.07	4.17459175892189e-26	Cd3g	Down
2.88533738393022e-30	0.952832967468588	0.287	0.165	4.66703321850713e-26	Hif1a	NotSig
3.15356072739055e-30	-2.49823232280183	0.051	0.127	5.10088447655421e-26	Esm1	Down
3.30557022912982e-30	0.696482733184422	0.207	0.094	5.34675984561749e-26	Kdelr3	NotSig
3.85883236888133e-30	1.17047602318022	0.09	0.018	6.24166135666554e-26	Galnt16	Up
3.89438861547108e-30	0.319333671195218	0.891	0.771	6.29917358552447e-26	Rpl14	NotSig
4.05088811084469e-30	0.413214292179865	0.349	0.206	6.55231151929128e-26	Vat1	NotSig
4.39322011835583e-30	0.126936071552024	0.489	0.304	7.10603354144055e-26	Serpinh1	NotSig
5.83536984675048e-30	0.961948195843869	0.117	0.033	9.4387107271189e-26	Pcdh18	NotSig
7.49124461371606e-30	0.876730299465212	0.226	0.11	1.21170881626857e-25	Uap1	NotSig
7.70771143942224e-30	-1.39006364005838	0.056	0.138	1.24672232532655e-25	Ptprc	Down
8.15502432502182e-30	0.884162239484688	0.232	0.114	1.31907518457228e-25	Il33	NotSig
8.28464459270669e-30	4.19752922746517	0.06	0.003	1.34004126287031e-25	Slc1a7	Up
1.06377148834712e-29	1.59180069194825	0.122	0.037	1.72065038240146e-25	Acta2	Up
1.15124515134554e-29	0.416798595614343	0.419	0.278	1.86213903230141e-25	Srsf5	NotSig
1.19863108584643e-29	0.57628860780628	0.31	0.178	1.93878578135661e-25	Dap	NotSig
1.22326393810725e-29	-0.759002572511331	0.669	0.683	1.97862941988848e-25	Dusp1	NotSig
1.23114888825732e-29	0.783327300450925	0.141	0.049	1.99138332675621e-25	AABR07025295.1	NotSig
1.44311365134819e-29	0.62897173468034	0.27	0.149	2.3342363310557e-25	Smarcd2	NotSig
1.76786132657611e-29	0.437572535812904	0.301	0.167	2.85951569573685e-25	Tnfrsf1a	NotSig
2.11969197631927e-29	0.358736065201842	0.1	0.024	3.42860177169641e-25	Ces1d	NotSig
2.43394395406853e-29	0.822862344701878	0.165	0.066	3.93690434570585e-25	Rab31	NotSig
2.4641305488366e-29	0.60349425104791	0.137	0.046	3.98573116274321e-25	Ednra	NotSig
2.51057643237499e-29	0.678365336037666	0.23	0.113	4.06085737936654e-25	Fn1	NotSig
2.54862570571472e-29	0.962521432726722	0.186	0.082	4.12240207899355e-25	Cp	NotSig
2.61105160154075e-29	0.426388386124343	0.34	0.2	4.22337596549216e-25	Nr1d1	NotSig
2.72397269714355e-29	0.554277152616062	0.311	0.181	4.40602583762968e-25	Mbd2	NotSig
2.94410399553108e-29	0.139806331807719	0.344	0.202	4.76208821277153e-25	Pkig	NotSig
3.44853234934088e-29	1.64951945374749	0.082	0.015	5.57800107505887e-25	Cacna2d1	Up
3.52110925101804e-29	-1.52535575732102	0.077	0.164	5.69539421352168e-25	Lcp1	Down
3.62747685778959e-29	0.46448900818677	0.311	0.178	5.86744381747466e-25	Phlda3	NotSig
4.08903691532184e-29	1.43059517337249	0.103	0.026	6.61401721053308e-25	Vnn1	Up
4.77193479933059e-29	-3.11042059290112	0.006	0.047	7.71860453791724e-25	Calcr	Down
5.34944134796055e-29	1.25519135137431	0.195	0.092	8.65272138032619e-25	Ppia	Up
8.50742944416905e-29	-1.10943474433926	0.196	0.305	1.37607671259434e-24	Sik1	Down
9.04043917424492e-29	0.326460663429939	0.213	0.1	1.46229103643412e-24	Ccser2	NotSig
9.82217959021531e-29	2.13882642869492	0.085	0.016	1.58873754871733e-24	Fam180a	Up
1.07749352380581e-28	0.317975131741469	0.259	0.136	1.7428457747559e-24	Rxylt1	NotSig
1.10173475093867e-28	-3.65945633055566	0.005	0.044	1.7820559596433e-24	Pou2af1	Down
1.24445156039936e-28	0.120121881948848	0.645	0.486	2.01290039894596e-24	Rbm3	NotSig
1.2536385291083e-28	0.560440331847522	0.245	0.126	2.02776032083268e-24	Grb10	NotSig
1.26838973696652e-28	-3.47065676617733	0.004	0.043	2.05162039954334e-24	Gpd1	Down
1.41147744134098e-28	0.231500891528139	0.455	0.282	2.28306476136904e-24	LOC100363469	NotSig
1.75199267434313e-28	1.33221482069148	0.12	0.038	2.83384815075001e-24	Mfap2	Up
1.82802752508597e-28	1.69235876623388	0.111	0.032	2.95683452182656e-24	Gpm6b	Up
1.83062819713259e-28	0.620560225815319	0.26	0.137	2.96104110886197e-24	P4ha2	NotSig
2.50868202781363e-28	2.29470126463718	0.069	0.009	4.05779317998855e-24	Cthrc1	Up
3.2783850400861e-28	1.46131159499669	0.087	0.018	5.30278780233926e-24	AABR07049085.1	Up
3.35178864518211e-28	0.652819562387911	0.295	0.17	5.42151813358206e-24	Myd88	NotSig
3.79949178057527e-28	0.255325086555913	0.75	0.537	6.1456779550805e-24	Rps27a	NotSig
4.69793611968668e-28	0.477076979293069	0.398	0.254	7.5989116735932e-24	Tinagl1	NotSig
5.04760535643041e-28	0.344859606457488	0.329	0.193	8.1645016640262e-24	Septin8	NotSig
5.51904553385663e-28	-2.33659657570311	0.014	0.064	8.92705615101309e-24	Rapsn	Down
5.61223764440007e-28	0.448437924396423	0.243	0.125	9.07779438981712e-24	Tnks1bp1	NotSig
5.68092682984297e-28	0.274117837452434	0.537	0.377	9.18889914727101e-24	Nop53	NotSig
6.14293239315325e-28	-1.903537506683	0.047	0.119	9.93619314592539e-24	Cd37	Down
6.27716309744582e-28	1.99089216137132	0.079	0.014	1.01533113101186e-23	Il1r1	Up
6.70010860363539e-28	0.868298688971437	0.185	0.082	1.08374256663802e-23	Vegfa	NotSig
7.21894625649734e-28	0.629459056716785	0.236	0.122	1.16766455698844e-23	Litaf	NotSig
7.64354970876034e-28	1.09285701047927	0.131	0.045	1.23634416539198e-23	Tns2	Up
7.71313933477402e-28	0.853433956139385	0.189	0.088	1.2476002873997e-23	Nfix	NotSig
9.09160426219987e-28	0.396831411636105	0.423	0.285	1.47056698941083e-23	Npc2	NotSig
9.56008975694405e-28	0.194752489038562	0.368	0.225	1.5463445181857e-23	Gabarapl1	NotSig
1.00616983005632e-27	0.485370552547207	0.396	0.266	1.62747970011609e-23	Ctsh	NotSig
1.25036780407503e-27	1.63129190847212	0.107	0.031	2.02246992309136e-23	Fabp9	Up
1.26336065888083e-27	-3.01503672069982	0.005	0.042	2.04348586573975e-23	Spib	Down
1.32522524511561e-27	0.212765212716674	0.447	0.299	2.1435518339745e-23	P4hb	NotSig
1.6233205063359e-27	0.590910763941389	0.235	0.121	2.62572091899832e-23	Trip10	NotSig
1.90721782824283e-27	0.3883222838583	0.235	0.121	3.08492483718278e-23	Lamc1	NotSig
2.04339586749548e-27	0.221517379748129	0.534	0.381	3.30519281567394e-23	Itm2c	NotSig
2.06887670740306e-27	0.361476374951027	0.392	0.253	3.34640807422445e-23	Herc1	NotSig
2.12249063502609e-27	0.340731785072196	0.461	0.297	3.4331286021547e-23	Plat	NotSig
2.29024218995251e-27	-1.17597830784902	0.028	0.09	3.70446674224819e-23	Jsrp1	Down
2.3913035928541e-27	0.228773594906924	0.418	0.26	3.8679335614415e-23	Nfia	NotSig
2.41371522031934e-27	-2.95162532186879	0.006	0.044	3.90418436886653e-23	Ms4a1	Down
2.4507497188671e-27	1.54669219791065	0.11	0.033	3.96408767026753e-23	Svep1	Up
2.52445602553195e-27	0.304477437880464	0.708	0.536	4.08330762129793e-23	Npm1	NotSig
2.74534281497554e-27	1.17527611375343	0.226	0.121	4.44059200322294e-23	Rpl6	Up
3.00566082852958e-27	0.575687026579428	0.524	0.385	4.86165639014659e-23	Irf1	NotSig
3.13586258755575e-27	0.553840671551285	0.291	0.166	5.07225773537143e-23	Per3	NotSig
3.25617455508786e-27	-0.88941377580622	0.467	0.548	5.26686234285461e-23	Rgcc	NotSig
3.34541841926514e-27	0.407321351208237	0.363	0.231	5.41121429316137e-23	Kdelr1	NotSig
3.37398038867982e-27	-3.03219632485746	0.009	0.052	5.4574132786896e-23	Mest	Down
3.42930381948002e-27	0.706101781014173	0.258	0.141	5.54689892800893e-23	Pkd1	NotSig
4.32104900439107e-27	1.25485404182811	0.17	0.075	6.98929676460255e-23	Tle5	Up
5.11084680339394e-27	0.124038574742116	0.262	0.136	8.26679470448969e-23	Runx1t1	NotSig
5.64151761521671e-27	2.06040626263935	0.097	0.026	9.12515474261303e-23	AABR07006278.1	Up
6.14773917277265e-27	0.908063139349479	0.159	0.067	9.94396811195976e-23	Rap2a	NotSig
6.52424490356874e-27	-1.35545540533358	0.306	0.384	1.05529661315224e-22	Timp4	Down
6.564910692858e-27	0.416817169512637	0.292	0.164	1.06187430456978e-22	Rbpms	NotSig
7.03281616519984e-27	-0.630084679647798	0.805	0.761	1.13755801472107e-22	Cd81	NotSig
7.28926839329398e-27	0.278737946968449	0.92	0.822	1.1790391626153e-22	Rpl17	NotSig
8.74198915302985e-27	0.593299472891324	0.201	0.096	1.41401674550258e-22	Tef	NotSig
9.08652616259113e-27	1.92871136280454	0.083	0.017	1.46974560679911e-22	Itga11	Up
9.5123863667767e-27	1.68313608970374	0.084	0.019	1.53862849482613e-22	Rasl11b	Up
9.58257588764806e-27	0.941346336538941	0.307	0.187	1.54998164982707e-22	Rbp7	NotSig
1.10530921627071e-26	0.726998866213117	0.228	0.119	1.78783765731788e-22	Kank2	NotSig
1.21274856104297e-26	0.123376411742764	0.718	0.548	1.96162079748701e-22	Srrm2	NotSig
1.30163432054532e-26	1.00902621614272	0.199	0.097	2.10539351348206e-22	Nabp1	Up
1.45896915139332e-26	0.468048572650613	0.257	0.14	2.35988260237869e-22	Zfp326	NotSig
1.49647383164227e-26	0.153333682751505	0.362	0.225	2.42054642268137e-22	Smim14	NotSig
1.49980512413709e-26	0.29731461844891	0.897	0.791	2.42593478829174e-22	Rps5	NotSig
1.76555191227151e-26	0.761842017699333	0.138	0.052	2.85578021809917e-22	Ptgir	NotSig
2.0791833772625e-26	0.669382113117176	0.254	0.142	3.3630791127221e-22	Ccdc50	NotSig
2.19057799018476e-26	-2.30546555873314	0.035	0.098	3.54325989912385e-22	Mroh7	Down
2.54105056590037e-26	0.767707494881162	0.195	0.094	4.11014929034385e-22	Smpdl3a	NotSig
2.67570112438772e-26	0.363453496062323	0.27	0.147	4.32794656869714e-22	Calcrl	NotSig
2.96594442342343e-26	0.644168986904028	0.252	0.14	4.7974151048874e-22	Hnrnpdl	NotSig
3.00702894585591e-26	0.206416840874055	0.426	0.282	4.86386931992193e-22	Ctsd	NotSig
4.03075104654001e-26	0.67656500357185	0.163	0.07	6.51973981777846e-22	Zfp385d	NotSig
4.17312929488797e-26	1.56911965766749	0.096	0.026	6.7500366344813e-22	Fmo3	Up
4.52166739211115e-26	1.5600269814839	0.099	0.028	7.31379700673979e-22	Ssc5d	Up
5.04295724916293e-26	0.329404282757886	0.276	0.148	8.15698335052104e-22	Lama4	NotSig
6.03043010355127e-26	0.585709825768828	0.25	0.134	9.75422069249419e-22	Ier5l	NotSig
6.13718071248448e-26	0.797947336056853	0.182	0.086	9.92688980244365e-22	Fkbp7	NotSig
6.4457274743602e-26	0.813971355999234	0.096	0.025	1.04259641897776e-21	Cdh11	NotSig
